Subject,Balance,PostMemCue,Condition,Block,WordPair,FreeRecallPair,FreeRecallSingleton,FreeRecallTotal,CuedRecall
28,D,**VVV**,RehearsalAttention,B2,Werk - Aufgabe,,,,
28,D,**VVV**,RehearsalAttention,B2,Arme - Glück,,,,
28,D,**EEE**,RehearsalAttention,B2,Entscheidung - Tüte,,,,0
28,D,**EEE**,RehearsalAttention,B2,Geist - Lage,,,,0
28,D,**EEE**,RehearsalAttention,B2,Wissenschaft - Tasse,1,,1,1
28,D,**VVV**,RehearsalAttention,B2,Idee - Morgen,,,,
28,D,**EEE**,RehearsalAttention,B2,Dame - Verfügung,1,,1,1
28,D,**VVV**,RehearsalAttention,B2,Zahl - Verhalten,,,,
28,D,**EEE**,RehearsalAttention,B2,Richtung - Maß,,,,0
28,D,**EEE**,RehearsalAttention,B2,Umstand - Socken,,,,0
28,D,**VVV**,RehearsalAttention,B2,Industrie - Artikel,,,,
28,D,**VVV**,RehearsalAttention,B2,Chef - Acker,,,,
28,D,**EEE**,RehearsalAttention,B2,Größe - Beschreibung,,,,0
28,D,**EEE**,RehearsalAttention,B2,Kenntnis - Wase,,,,0
28,D,**EEE**,RehearsalAttention,B2,Staat - Regierung,,,,0
28,D,**EEE**,RehearsalAttention,B2,Druck - Topf,,,,0
28,D,**VVV**,RehearsalAttention,B2,Funktion - Dorf,,,,
28,D,**EEE**,RehearsalAttention,B2,Haltung - Ball,,,,0
28,D,**EEE**,RehearsalAttention,B2,Grund - Urkunde,,1,0.5,1
28,D,**VVV**,RehearsalAttention,B2,Mitte - Stift,,,,
28,D,**VVV**,RehearsalAttention,B2,Haus - System,,,,
28,D,**VVV**,Attention,C1,Kommission - Seil,,,,
28,D,**EEE**,Attention,C1,Person - Schule,1,,1,1
28,D,**EEE**,Attention,C1,Laden - Knopf,,,,0
28,D,**EEE**,Attention,C1,Opfer - Wolke,,,,0
28,D,**EEE**,Attention,C1,Freibad - Abfall,,,,1
28,D,**VVV**,Attention,C1,Interesse - Schere,,,,
28,D,**VVV**,Attention,C1,Produktion - Platz,,,,
28,D,**VVV**,Attention,C1,Denken - Park,,,,
28,D,**VVV**,Attention,C1,Mönch - Minute,,,,
28,D,**VVV**,Attention,C1,Ansicht - Fisch,,,,
28,D,**VVV**,Attention,C1,Form - Nagel,,,,
28,D,**EEE**,Attention,C1,Falle - Heizung,,,,1
28,D,**EEE**,Attention,C1,Lackierung - Marathon,,,,1
28,D,**EEE**,Attention,C1,Minister - Rolle,,,,0
28,D,**EEE**,Attention,C1,Beutel - Lenkrad,,,,0
28,D,**EEE**,Attention,C1,Darstellung - Fluss,,,,0
28,D,**VVV**,Attention,C1,Küche - Gespräch,,,,
28,D,**VVV**,Attention,C1,Mitglied - Halle,,,,
28,D,**EEE**,Attention,C1,Urteil - Finger,,,,0
28,D,**EEE**,Attention,C1,Schüler - Leben,1,,1,1
28,D,**VVV**,Attention,C1,Gitter - Schlauch,,,,
28,D,**VVV**,Attention,C1,Handel - Gewalt,,,,
28,D,**VVV**,Attention,C1,Schauspieler - Frau,,,,
28,D,**EEE**,Attention,C1,Winter - Marke,,,,0
28,D,**VVV**,Attention,C2,Eltern - Salz,,,,
28,D,**VVV**,Attention,C2,Schluß - Boot,,,,
28,D,**EEE**,Attention,C2,Schwester - Entwicklung,1,,1,1
28,D,**EEE**,Attention,C2,Gesetz - Fräulein,1,,1,1
28,D,**EEE**,Attention,C2,Nation - Auffassung,,1,0.5,1
28,D,**VVV**,Attention,C2,Klausur - Bauch,,,,
28,D,**VVV**,Attention,C2,Bett - Behälter,,,,
28,D,**EEE**,Attention,C2,Soldat - Bericht,,,,1
28,D,**VVV**,Attention,C2,Wahrheit - Leute,,,,
28,D,**VVV**,Attention,C2,Revolution - Pfanne,,,,
28,D,**EEE**,Attention,C2,Wagen - Decke,,,,0
28,D,**EEE**,Attention,C2,Gefahr - Zahn,,,,0
28,D,**EEE**,Attention,C2,Richter - Konferenz,1,,1,1
28,D,**EEE**,Attention,C2,Schreibtisch - Stelle,,,,1
28,D,**VVV**,Attention,C2,Beginn - Gans,,,,
28,D,**VVV**,Attention,C2,Verfassung - Locher,,,,
28,D,**EEE**,Attention,C2,Zukunft - Hilfe,,,,1
28,D,**VVV**,Attention,C2,Sicherheit - Politik,,,,
28,D,**VVV**,Attention,C2,Absicht - Welle,,,,
28,D,**EEE**,Attention,C2,Freiheit - Reihe,,,,1
28,D,**VVV**,Attention,C2,Rahmen - Abend,,,,
28,D,**EEE**,Attention,C2,Schlüssel - Weg,1,,1,1
28,D,**EEE**,Attention,C2,Mutter - Papier,1,,1,1
28,D,**VVV**,Attention,C2,Gegner - Musik,,,,
28,D,**VVV**,Rehearsal,D1,Schneider - Nacht,,,,
28,D,**EEE**,Rehearsal,D1,Kopf - Leitung,,,,0
28,D,**EEE**,Rehearsal,D1,Gefühl - Wert,,,,0
28,D,**VVV**,Rehearsal,D1,Boden - Gebiet,,,,
28,D,**EEE**,Rehearsal,D1,Erfahrung - Sand,1,,1,1
28,D,**VVV**,Rehearsal,D1,Regel - Bild,,,,
28,D,**EEE**,Rehearsal,D1,Tür - Theorie,,,,0
28,D,**EEE**,Rehearsal,D1,Wort - Anwendung,,,,0
28,D,**VVV**,Rehearsal,D1,Wirtschaft - Vertrag,,,,
28,D,**VVV**,Rehearsal,D1,Erde - Ordnung,,,,
28,D,**VVV**,Rehearsal,D1,Luft - Unterstützung,,,,
28,D,**VVV**,Rehearsal,D1,Farbe - Roller,,,,
28,D,**EEE**,Rehearsal,D1,Tanne - Geige,,1,0.5,1
28,D,**VVV**,Rehearsal,D1,Ofen - Gardinen,,,,
28,D,**EEE**,Rehearsal,D1,Feind - Bewusstsein,1,,1,1
28,D,**VVV**,Rehearsal,D1,Abschluss - Rathaus,,,,
28,D,**EEE**,Rehearsal,D1,Organisation - Statue,,,,0
28,D,**EEE**,Rehearsal,D1,Kirche - Zimmer,,,,0
28,D,**VVV**,Rehearsal,D1,Rede - Vorstellung,,,,
28,D,**EEE**,Rehearsal,D1,Antrag - Sport,,,,0
28,D,**EEE**,Rehearsal,D1,Natur - Blick,,,,1
28,D,**VVV**,Rehearsal,D1,Wirkung - Vertreter,,,,
28,D,**VVV**,Rehearsal,D1,Mensch - Rechte,,,,
28,D,**EEE**,Rehearsal,D1,Kreis - Erkenntnis,,,,0
28,D,**VVV**,Rehearsal,D2,Lösung - Körper,,,,
28,D,**VVV**,Rehearsal,D2,Stachel - Armee,,,,
28,D,**VVV**,Rehearsal,D2,Volk - Straße,,,,
28,D,**EEE**,Rehearsal,D2,Gegenstand - Pferd,,,,1
28,D,**EEE**,Rehearsal,D2,Kritik - Buch,,,,1
28,D,**EEE**,Rehearsal,D2,Rat - Stein,,,,1
28,D,**EEE**,Rehearsal,D2,Hand - Planet,,,,1
28,D,**EEE**,Rehearsal,D2,Welt - Willen,1,,1,1
28,D,**VVV**,Rehearsal,D2,Verlobung - Augenblick,,,,
28,D,**VVV**,Rehearsal,D2,Schutz - Bildung,,,,
28,D,**VVV**,Rehearsal,D2,Mittel - Zusammenhang,,,,
28,D,**EEE**,Rehearsal,D2,Kosten - Jahr,,,,1
28,D,**EEE**,Rehearsal,D2,Kind - Gericht,,,,0
28,D,**EEE**,Rehearsal,D2,Ausdruck - Bruder,,1,0.5,0
28,D,**VVV**,Rehearsal,D2,Teil - Besen,,,,
28,D,**VVV**,Rehearsal,D2,Gruppe - Stück,,,,
28,D,**VVV**,Rehearsal,D2,Stimme - Tätigkeit,,,,
28,D,**EEE**,Rehearsal,D2,Tatsache - Schläger,,,,0
28,D,**EEE**,Rehearsal,D2,Zustand - Schnee,,,,0
28,D,**EEE**,Rehearsal,D2,Ozean - Lehne,,,,0
28,D,**VVV**,Rehearsal,D2,Tier - Flasche,,,,
28,D,**EEE**,Rehearsal,D2,Stamm - Garten,,,,0
28,D,**VVV**,Rehearsal,D2,Beispiel - Blut,,,,
28,D,**VVV**,Rehearsal,D2,Untersuchung - Brücke,,,,
29,A,**VVV**,RehearsalAttention,A1,Entscheidung - Tüte,,,,
29,A,**EEE**,RehearsalAttention,A1,Prinzip - Zaun,,,,0
29,A,**VVV**,RehearsalAttention,A1,Umstand - Socken,,,,
29,A,**VVV**,RehearsalAttention,A1,Geist - Lage,,,,
29,A,**VVV**,RehearsalAttention,A1,Kenntnis - Wase,,,,
29,A,**EEE**,RehearsalAttention,A1,Zahl - Verhalten,,,,0
29,A,**VVV**,RehearsalAttention,A1,Haltung - Ball,,,,
29,A,**VVV**,RehearsalAttention,A1,Grund - Urkunde,,,,
29,A,**VVV**,RehearsalAttention,A1,Dame - Verfügung,,,,
29,A,**VVV**,RehearsalAttention,A1,Staat - Regierung,,,,
29,A,**EEE**,RehearsalAttention,A1,Idee - Morgen,,,,1
29,A,**EEE**,RehearsalAttention,A1,Industrie - Artikel,,,,1
29,A,**EEE**,RehearsalAttention,A1,Funktion - Dorf,,,,0
29,A,**EEE**,RehearsalAttention,A1,Vorschlag - Poster,,,,0
29,A,**VVV**,RehearsalAttention,A1,Größe - Beschreibung,,,,
29,A,**EEE**,RehearsalAttention,A1,Raum - Berliner,,,,1
29,A,**VVV**,RehearsalAttention,A1,Richtung - Maß,,,,
29,A,**EEE**,RehearsalAttention,A1,Werk - Aufgabe,,,,1
29,A,**VVV**,RehearsalAttention,A1,Wissenschaft - Tasse,,,,
29,A,**EEE**,RehearsalAttention,A1,Arme - Glück,,,,0
29,A,**VVV**,RehearsalAttention,A1,Druck - Topf,,,,
29,A,**EEE**,RehearsalAttention,A1,Haus - System,1,,1,1
29,A,**EEE**,RehearsalAttention,A1,Mitte - Stift,,,,0
29,A,**EEE**,RehearsalAttention,A1,Chef - Acker,1,,1,1
29,A,**EEE**,RehearsalAttention,A2,Wasser - Brief,,,,1
29,A,**VVV**,RehearsalAttention,A2,Behandlung - Schrift,,,,
29,A,**EEE**,RehearsalAttention,A2,Geschichte - Ergebnis,,,,1
29,A,**EEE**,RehearsalAttention,A2,Theater - Zeitung,,,,0
29,A,**EEE**,RehearsalAttention,A2,Bauer - Versuch,,,,0
29,A,**EEE**,RehearsalAttention,A2,Monat - Mitarbeiter,,,,0
29,A,**EEE**,RehearsalAttention,A2,Schädel - Million,,,,1
29,A,**VVV**,RehearsalAttention,A2,Stunde - Polizei,,,,
29,A,**VVV**,RehearsalAttention,A2,Seele - Presse,,,,
29,A,**EEE**,RehearsalAttention,A2,Jugend - General,,,,1
29,A,**VVV**,RehearsalAttention,A2,Schaden - Bein,,,,
29,A,**VVV**,RehearsalAttention,A2,Gelegenheit - Ordner,,,,
29,A,**VVV**,RehearsalAttention,A2,Liebe - Sprache,,,,
29,A,**VVV**,RehearsalAttention,A2,Wesen - Durchführung,,,,
29,A,**EEE**,RehearsalAttention,A2,Mädchen - Ding,1,,1,1
29,A,**VVV**,RehearsalAttention,A2,Anzahl - Telefon,,,,
29,A,**VVV**,RehearsalAttention,A2,Hälfte - Klettern,,,,
29,A,**VVV**,RehearsalAttention,A2,Arzt - Klasse,,,,
29,A,**EEE**,RehearsalAttention,A2,Kultur - Bedeutung,,,,0
29,A,**EEE**,RehearsalAttention,A2,Zeit - Ventil,,1,0.5,0
29,A,**EEE**,RehearsalAttention,A2,Inhalt - Zweck,,,,0
29,A,**EEE**,RehearsalAttention,A2,Bereich - Berg,,1,0.5,0
29,A,**VVV**,RehearsalAttention,A2,Kaiser - Tat,,,,
29,A,**VVV**,RehearsalAttention,A2,Partei - Herz,,,,
29,A,**EEE**,Rehearsal,B1,Stachel - Armee,,,,0
29,A,**EEE**,Rehearsal,B1,Beispiel - Blut,,,,0
29,A,**VVV**,Rehearsal,B1,Stamm - Garten,,,,
29,A,**VVV**,Rehearsal,B1,Kind - Gericht,,,,
29,A,**EEE**,Rehearsal,B1,Tier - Flasche,,,,0
29,A,**VVV**,Rehearsal,B1,Ozean - Lehne,,,,
29,A,**EEE**,Rehearsal,B1,Untersuchung - Brücke,,,,0
29,A,**VVV**,Rehearsal,B1,Ausdruck - Bruder,,,,
29,A,**VVV**,Rehearsal,B1,Kosten - Jahr,,,,
29,A,**EEE**,Rehearsal,B1,Gruppe - Stück,,,,0
29,A,**VVV**,Rehearsal,B1,Kritik - Buch,,,,
29,A,**VVV**,Rehearsal,B1,Rat - Stein,,,,
29,A,**VVV**,Rehearsal,B1,Tatsache - Schläger,,,,
29,A,**EEE**,Rehearsal,B1,Schutz - Bildung,,,,1
29,A,**VVV**,Rehearsal,B1,Hand - Planet,,,,
29,A,**EEE**,Rehearsal,B1,Mittel - Zusammenhang,,,,0
29,A,**VVV**,Rehearsal,B1,Welt - Willen,,,,
29,A,**EEE**,Rehearsal,B1,Volk - Straße,1,,1,1
29,A,**EEE**,Rehearsal,B1,Teil - Besen,,,,0
29,A,**VVV**,Rehearsal,B1,Gegenstand - Pferd,,,,
29,A,**VVV**,Rehearsal,B1,Zustand - Schnee,,,,
29,A,**EEE**,Rehearsal,B1,Verlobung - Augenblick,,,,1
29,A,**EEE**,Rehearsal,B1,Lösung - Körper,1,,1,1
29,A,**EEE**,Rehearsal,B1,Stimme - Tätigkeit,1,,1,1
29,A,**EEE**,Rehearsal,B2,Erde - Ordnung,1,,1,1
29,A,**EEE**,Rehearsal,B2,Wirkung - Vertreter,,,,0
29,A,**EEE**,Rehearsal,B2,Regel - Bild,,,,0
29,A,**EEE**,Rehearsal,B2,Rede - Vorstellung,,,,0
29,A,**EEE**,Rehearsal,B2,Farbe - Roller,,,,0
29,A,**EEE**,Rehearsal,B2,Boden - Gebiet,,,,0
29,A,**VVV**,Rehearsal,B2,Feind - Bewusstsein,,,,
29,A,**EEE**,Rehearsal,B2,Mensch - Rechte,1,,1,1
29,A,**VVV**,Rehearsal,B2,Natur - Blick,,,,
29,A,**VVV**,Rehearsal,B2,Erfahrung - Sand,,,,
29,A,**EEE**,Rehearsal,B2,Wirtschaft - Vertrag,,,,1
29,A,**VVV**,Rehearsal,B2,Kopf - Leitung,,,,
29,A,**EEE**,Rehearsal,B2,Luft - Unterstützung,,,,1
29,A,**VVV**,Rehearsal,B2,Wort - Anwendung,,,,
29,A,**VVV**,Rehearsal,B2,Kreis - Erkenntnis,,,,
29,A,**EEE**,Rehearsal,B2,Ofen - Gardinen,,,,0
29,A,**VVV**,Rehearsal,B2,Tür - Theorie,,,,
29,A,**VVV**,Rehearsal,B2,Organisation - Statue,,,,
29,A,**VVV**,Rehearsal,B2,Antrag - Sport,,,,
29,A,**VVV**,Rehearsal,B2,Gefühl - Wert,,,,
29,A,**VVV**,Rehearsal,B2,Tanne - Geige,,,,
29,A,**VVV**,Rehearsal,B2,Kirche - Zimmer,,,,
29,A,**EEE**,Rehearsal,B2,Abschluss - Rathaus,1,,1,1
29,A,**EEE**,Rehearsal,B2,Schneider - Nacht,1,,1,1
29,A,**EEE**,Control,C1,Waffe - Kamin,,1,0.5,0
29,A,**VVV**,Control,C1,Hocker - König,,,,
29,A,**VVV**,Control,C1,Mund - Schrank,,,,
29,A,**VVV**,Control,C1,Vater - Möglichkeit,,,,
29,A,**EEE**,Control,C1,Karton - Koffer,,,,1
29,A,**VVV**,Control,C1,Auge - Einfluss,,,,
29,A,**EEE**,Control,C1,Tag - Wald,1,,1,1
29,A,**VVV**,Control,C1,Schritt - Arbeit,,,,
29,A,**EEE**,Control,C1,Zweifel - Aussicht,1,,1,1
29,A,**VVV**,Control,C1,Fassade - Girlande,,,,
29,A,**VVV**,Control,C1,Ort - Blatt,,,,
29,A,**VVV**,Control,C1,Prozent - Rasen,,,,
29,A,**EEE**,Control,C1,Menge - Ziegel,,,,1
29,A,**EEE**,Control,C1,Punkt - Woche,,,,0
29,A,**EEE**,Control,C1,Gesicht - Verwaltung,,,,0
29,A,**EEE**,Control,C1,Insel - Sofa,,,,0
29,A,**EEE**,Control,C1,Jahrhundert - Stern,1,,1,1
29,A,**EEE**,Control,C1,Verhältnis - Titel,,,,0
29,A,**EEE**,Control,C1,Führung - Wandern,,,,0
29,A,**EEE**,Control,C1,Düne - Arena,,,,1
29,A,**VVV**,Control,C1,Abkommen - Meer,,,,
29,A,**VVV**,Control,C1,Spiegel - Fenster,,,,
29,A,**VVV**,Control,C1,Anspruch - Leiste,,,,
29,A,**VVV**,Control,C1,Meinung - Macht,,,,
29,A,**VVV**,Control,C2,Zeichen - Sache,,,,
29,A,**EEE**,Control,C2,Verhandlung - Westen,,1,0.5,1
29,A,**VVV**,Control,C2,Land - Gegenwart,,,,
29,A,**EEE**,Control,C2,Literatur - Wirklichkeit,,,,0
29,A,**EEE**,Control,C2,Einheit - Erklärung,,1,0.5,0
29,A,**VVV**,Control,C2,Hoffnung - Bedingung,,,,
29,A,**VVV**,Control,C2,Verbindung - Seite,,,,
29,A,**EEE**,Control,C2,Nähe - Computer,,,,0
29,A,**VVV**,Control,C2,Spiel - Gegensatz,,,,
29,A,**VVV**,Control,C2,Satz - Bevölkerung,,,,
29,A,**EEE**,Control,C2,Folge - Kabel,,,,0
29,A,**VVV**,Control,C2,Name - Akademie,,,,
29,A,**EEE**,Control,C2,Preis - Schwierigkeit,,,,0
29,A,**EEE**,Control,C2,Schicksal - Weise,,,,0
29,A,**VVV**,Control,C2,Kacheln - Scheibe,,,,
29,A,**VVV**,Control,C2,Krieg - Foto,,,,
29,A,**EEE**,Control,C2,Gedanke - Linie,,,,0
29,A,**VVV**,Control,C2,Rücken - Angst,,,,
29,A,**EEE**,Control,C2,Gestalt - Karte,,,,0
29,A,**EEE**,Control,C2,Bürger - Philosophie,1,,1,1
29,A,**VVV**,Control,C2,Wohnung - Stadt,,,,
29,A,**EEE**,Control,C2,Sohn - Angeklagte,1,,1,1
29,A,**VVV**,Control,C2,Heimat - Eindruck,,,,
29,A,**EEE**,Control,C2,Wein - Unterführung,1,,1,1
29,A,**VVV**,Attention,D1,Soldat - Bericht,,,,
29,A,**VVV**,Attention,D1,Schlüssel - Weg,,,,
29,A,**EEE**,Attention,D1,Bett - Behälter,,,,0
29,A,**EEE**,Attention,D1,Absicht - Welle,,,,0
29,A,**EEE**,Attention,D1,Revolution - Pfanne,,,,1
29,A,**EEE**,Attention,D1,Beginn - Gans,,,,0
29,A,**EEE**,Attention,D1,Verfassung - Locher,,1,0.5,0
29,A,**EEE**,Attention,D1,Sicherheit - Politik,,,,0
29,A,**VVV**,Attention,D1,Schwester - Entwicklung,,,,
29,A,**VVV**,Attention,D1,Nation - Auffassung,,,,
29,A,**VVV**,Attention,D1,Zukunft - Hilfe,,,,
29,A,**VVV**,Attention,D1,Gefahr - Zahn,,,,
29,A,**EEE**,Attention,D1,Rahmen - Abend,,,,0
29,A,**EEE**,Attention,D1,Klausur - Bauch,,,,1
29,A,**EEE**,Attention,D1,Gegner - Musik,,,,1
29,A,**EEE**,Attention,D1,Wahrheit - Leute,1,,1,1
29,A,**VVV**,Attention,D1,Mutter - Papier,,,,
29,A,**VVV**,Attention,D1,Richter - Konferenz,,,,
29,A,**VVV**,Attention,D1,Freiheit - Reihe,,,,
29,A,**EEE**,Attention,D1,Schluß - Boot,,,,0
29,A,**VVV**,Attention,D1,Schreibtisch - Stelle,,,,
29,A,**VVV**,Attention,D1,Gesetz - Fräulein,,,,
29,A,**VVV**,Attention,D1,Wagen - Decke,,,,
29,A,**EEE**,Attention,D1,Eltern - Salz,1,,1,1
29,A,**EEE**,Attention,D2,Form - Nagel,,,,1
29,A,**VVV**,Attention,D2,Falle - Heizung,,,,
29,A,**VVV**,Attention,D2,Opfer - Wolke,,,,
29,A,**EEE**,Attention,D2,Küche - Gespräch,,,,1
29,A,**EEE**,Attention,D2,Kommission - Seil,,,,0
29,A,**EEE**,Attention,D2,Mönch - Minute,,,,1
29,A,**VVV**,Attention,D2,Schüler - Leben,,,,
29,A,**EEE**,Attention,D2,Denken - Park,,,,1
29,A,**VVV**,Attention,D2,Freibad - Abfall,,,,
29,A,**EEE**,Attention,D2,Interesse - Schere,,,,1
29,A,**EEE**,Attention,D2,Handel - Gewalt,,,,1
29,A,**VVV**,Attention,D2,Urteil - Finger,,,,
29,A,**VVV**,Attention,D2,Lackierung - Marathon,,,,
29,A,**EEE**,Attention,D2,Produktion - Platz,,,,0
29,A,**EEE**,Attention,D2,Mitglied - Halle,,,,0
29,A,**VVV**,Attention,D2,Laden - Knopf,,,,
29,A,**VVV**,Attention,D2,Beutel - Lenkrad,,,,
29,A,**VVV**,Attention,D2,Person - Schule,,,,
29,A,**VVV**,Attention,D2,Minister - Rolle,,,,
29,A,**EEE**,Attention,D2,Gitter - Schlauch,,,,1
29,A,**VVV**,Attention,D2,Darstellung - Fluss,,,,
29,A,**EEE**,Attention,D2,Ansicht - Fisch,,,,1
29,A,**EEE**,Attention,D2,Schauspieler - Frau,1,,1,1
29,A,**VVV**,Attention,D2,Winter - Marke,,,,
30,B,**VVV**,RehearsalAttention,A1,Prinzip - Zaun,,,,
30,B,**EEE**,RehearsalAttention,A1,Dame - Verfügung,,,,1
30,B,**EEE**,RehearsalAttention,A1,Richtung - Maß,,,,0
30,B,**EEE**,RehearsalAttention,A1,Staat - Regierung,1,,1,1
30,B,**EEE**,RehearsalAttention,A1,Haltung - Ball,,,,0
30,B,**EEE**,RehearsalAttention,A1,Druck - Topf,,,,0
30,B,**VVV**,RehearsalAttention,A1,Arme - Glück,,,,
30,B,**EEE**,RehearsalAttention,A1,Größe - Beschreibung,,,,0
30,B,**VVV**,RehearsalAttention,A1,Vorschlag - Poster,,,,
30,B,**VVV**,RehearsalAttention,A1,Chef - Acker,,,,
30,B,**VVV**,RehearsalAttention,A1,Industrie - Artikel,,,,
30,B,**EEE**,RehearsalAttention,A1,Wissenschaft - Tasse,1,,1,1
30,B,**VVV**,RehearsalAttention,A1,Werk - Aufgabe,,,,
30,B,**EEE**,RehearsalAttention,A1,Grund - Urkunde,,,,0
30,B,**VVV**,RehearsalAttention,A1,Zahl - Verhalten,,,,
30,B,**VVV**,RehearsalAttention,A1,Haus - System,,,,
30,B,**VVV**,RehearsalAttention,A1,Raum - Berliner,,,,
30,B,**VVV**,RehearsalAttention,A1,Idee - Morgen,,,,
30,B,**VVV**,RehearsalAttention,A1,Funktion - Dorf,,,,
30,B,**EEE**,RehearsalAttention,A1,Geist - Lage,,,,0
30,B,**EEE**,RehearsalAttention,A1,Entscheidung - Tüte,,,,1
30,B,**EEE**,RehearsalAttention,A1,Umstand - Socken,1,,1,1
30,B,**VVV**,RehearsalAttention,A1,Mitte - Stift,,,,
30,B,**EEE**,RehearsalAttention,A1,Kenntnis - Wase,,1,0.5,0
30,B,**VVV**,RehearsalAttention,A2,Monat - Mitarbeiter,,,,
30,B,**EEE**,RehearsalAttention,A2,Liebe - Sprache,,,,1
30,B,**EEE**,RehearsalAttention,A2,Schaden - Bein,,,,1
30,B,**VVV**,RehearsalAttention,A2,Theater - Zeitung,,,,
30,B,**VVV**,RehearsalAttention,A2,Inhalt - Zweck,,,,
30,B,**EEE**,RehearsalAttention,A2,Arzt - Klasse,,,,0
30,B,**VVV**,RehearsalAttention,A2,Bereich - Berg,,,,
30,B,**EEE**,RehearsalAttention,A2,Partei - Herz,,,,1
30,B,**VVV**,RehearsalAttention,A2,Zeit - Ventil,,,,
30,B,**EEE**,RehearsalAttention,A2,Anzahl - Telefon,1,,1,1
30,B,**EEE**,RehearsalAttention,A2,Stunde - Polizei,,,,1
30,B,**VVV**,RehearsalAttention,A2,Mädchen - Ding,,,,
30,B,**EEE**,RehearsalAttention,A2,Seele - Presse,,,,1
30,B,**EEE**,RehearsalAttention,A2,Gelegenheit - Ordner,,,,1
30,B,**VVV**,RehearsalAttention,A2,Bauer - Versuch,,,,
30,B,**VVV**,RehearsalAttention,A2,Wasser - Brief,,,,
30,B,**VVV**,RehearsalAttention,A2,Jugend - General,,,,
30,B,**VVV**,RehearsalAttention,A2,Schädel - Million,,,,
30,B,**VVV**,RehearsalAttention,A2,Kultur - Bedeutung,,,,
30,B,**EEE**,RehearsalAttention,A2,Behandlung - Schrift,,,,0
30,B,**EEE**,RehearsalAttention,A2,Hälfte - Klettern,1,,1,1
30,B,**EEE**,RehearsalAttention,A2,Kaiser - Tat,1,,1,1
30,B,**VVV**,RehearsalAttention,A2,Geschichte - Ergebnis,,,,
30,B,**EEE**,RehearsalAttention,A2,Wesen - Durchführung,,,,0
30,B,**EEE**,Rehearsal,B1,Rat - Stein,,,,0
30,B,**EEE**,Rehearsal,B1,Stamm - Garten,,1,0.5,0
30,B,**VVV**,Rehearsal,B1,Verlobung - Augenblick,,,,
30,B,**VVV**,Rehearsal,B1,Teil - Besen,,,,
30,B,**VVV**,Rehearsal,B1,Volk - Straße,,,,
30,B,**EEE**,Rehearsal,B1,Kosten - Jahr,,,,1
30,B,**VVV**,Rehearsal,B1,Lösung - Körper,,,,
30,B,**EEE**,Rehearsal,B1,Zustand - Schnee,,,,0
30,B,**EEE**,Rehearsal,B1,Gegenstand - Pferd,,,,0
30,B,**VVV**,Rehearsal,B1,Untersuchung - Brücke,,,,
30,B,**EEE**,Rehearsal,B1,Tatsache - Schläger,1,,1,1
30,B,**EEE**,Rehearsal,B1,Hand - Planet,1,,1,1
30,B,**VVV**,Rehearsal,B1,Gruppe - Stück,,,,
30,B,**VVV**,Rehearsal,B1,Stimme - Tätigkeit,,,,
30,B,**VVV**,Rehearsal,B1,Stachel - Armee,,,,
30,B,**EEE**,Rehearsal,B1,Welt - Willen,,1,0.5,1
30,B,**VVV**,Rehearsal,B1,Mittel - Zusammenhang,,,,
30,B,**EEE**,Rehearsal,B1,Kritik - Buch,,,,1
30,B,**EEE**,Rehearsal,B1,Ozean - Lehne,1,,1,1
30,B,**VVV**,Rehearsal,B1,Beispiel - Blut,,,,
30,B,**VVV**,Rehearsal,B1,Tier - Flasche,,,,
30,B,**EEE**,Rehearsal,B1,Kind - Gericht,1,,1,1
30,B,**EEE**,Rehearsal,B1,Ausdruck - Bruder,1,,1,1
30,B,**VVV**,Rehearsal,B1,Schutz - Bildung,,,,
30,B,**EEE**,Rehearsal,B2,Kirche - Zimmer,,,,1
30,B,**EEE**,Rehearsal,B2,Antrag - Sport,1,,1,1
30,B,**VVV**,Rehearsal,B2,Wirkung - Vertreter,,,,
30,B,**VVV**,Rehearsal,B2,Abschluss - Rathaus,,,,
30,B,**EEE**,Rehearsal,B2,Tanne - Geige,1,,1,1
30,B,**EEE**,Rehearsal,B2,Organisation - Statue,,,,1
30,B,**VVV**,Rehearsal,B2,Luft - Unterstützung,,,,
30,B,**VVV**,Rehearsal,B2,Mensch - Rechte,,,,
30,B,**VVV**,Rehearsal,B2,Erde - Ordnung,,,,
30,B,**EEE**,Rehearsal,B2,Erfahrung - Sand,,,,1
30,B,**VVV**,Rehearsal,B2,Regel - Bild,,,,
30,B,**EEE**,Rehearsal,B2,Natur - Blick,1,,1,1
30,B,**EEE**,Rehearsal,B2,Kopf - Leitung,1,,1,1
30,B,**EEE**,Rehearsal,B2,Feind - Bewusstsein,1,,1,1
30,B,**VVV**,Rehearsal,B2,Boden - Gebiet,,,,
30,B,**VVV**,Rehearsal,B2,Ofen - Gardinen,,,,
30,B,**EEE**,Rehearsal,B2,Tür - Theorie,,,,1
30,B,**VVV**,Rehearsal,B2,Rede - Vorstellung,,,,
30,B,**EEE**,Rehearsal,B2,Kreis - Erkenntnis,,,,1
30,B,**VVV**,Rehearsal,B2,Schneider - Nacht,,,,
30,B,**EEE**,Rehearsal,B2,Wort - Anwendung,,,,1
30,B,**VVV**,Rehearsal,B2,Farbe - Roller,,,,
30,B,**EEE**,Rehearsal,B2,Gefühl - Wert,1,,1,1
30,B,**VVV**,Rehearsal,B2,Wirtschaft - Vertrag,,,,
30,B,**EEE**,Control,C1,Prozent - Rasen,,1,0.5,1
