"","subject","stim1","stim2","freq","type","procedure","trial","rt","source","freq_prioritem1","freq_prioritem","freq_prioritem2","freq_prioritem3","freq_consec_value","freq_consec_lab","resp","rem","fam","new","acc","duration","onset","list"
"10717",98,"sock.pict","MOUTH","High",NA,"study",37,739,"fake","High","High","Low","High",0.5,"High1",NA,NA,NA,NA,NA,2239,78855,"1"
"10718",98,"grapes.pict","SINGER","Low",NA,"study",38,730,"fake","High","High","High","Low",1.5,"High2",NA,NA,NA,NA,NA,2230,81094,"1"
"10719",98,"piano.pict","HARNESS","Low",NA,"study",39,1728,"fake","Low","Low","High","High",-0.5,"Low1",NA,NA,NA,NA,NA,3228,83324,"1"
"10720",98,"car.pict","RECORD","High",NA,"study",40,644,"fake","Low","Low","Low","High",-1.5,"Low2",NA,NA,NA,NA,NA,2144,86552,"1"
"10721",98,"balloons.pict",NA,"High","old","test",41,1877,"fake","High","High","High","Low",1.5,"High2","NEW",0,0,1,0,3377,388696,"1"
"10722",98,"skates.pict",NA,"High","old","test",42,1166,"fake","Low","Low","Low","High",-1.5,"Low2","REM",1,0,0,1,2666,392073,"1"
"10723",98,"bike.pict",NA,"Low","old","test",43,1127,"fake","High","High","High","High",2.5,"High3","FAM",0,1,0,1,2627,394739,"1"
"10724",98,"cheese.pict",NA,NA,"new","test",44,1221,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2721,397366,"1"
"10725",98,"pumpkins.pict",NA,"High","old","test",45,1617,"fake","High","High","Low","High",0.5,"High1","REM",1,0,0,1,3117,400087,"1"
"10726",98,"computer.pict",NA,NA,"new","test",46,1001,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2501,403204,"1"
"10727",98,"butterfly.pict",NA,NA,"new","test",47,1219,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2719,405705,"1"
"10728",98,"raspberry.pict",NA,"Low","old","test",48,1384,"fake","Low","Low","High","High",-0.5,"Low1","NEW",0,0,1,0,2884,408424,"1"
"10729",98,"duck.pict",NA,NA,"new","test",49,1396,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2896,411308,"1"
"10730",98,"briefcase.pict",NA,NA,"new","test",50,1739,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,3239,414204,"1"
"10731",98,"lion.pict",NA,"Low","old","test",51,1310,"fake","Low","Low","High","High",-0.5,"Low1","NEW",0,0,1,0,2810,417443,"1"
"10732",98,"egg.pict",NA,NA,"new","test",52,1348,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2848,420253,"1"
"10733",98,"gloves.pict",NA,"High","old","test",53,1431,"fake","Low","Low","High","High",-0.5,"Low1","FAM",0,1,0,1,2931,423101,"1"
"10734",98,"cup.pict",NA,NA,"new","test",54,1497,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2997,426032,"1"
"10735",98,"lighthouse.pict",NA,NA,"new","test",55,1217,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2717,429029,"1"
"10736",98,"basket.pict",NA,"High","old","test",56,1747,"fake","High","High","Low","Low",0.5,"High1","NEW",0,0,1,0,3247,431746,"1"
"10737",98,"bacon.pict",NA,NA,"new","test",57,1436,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2936,434993,"1"
"10738",98,"mushroom.pict",NA,"Low","old","test",58,1283,"fake","High","High","Low","Low",0.5,"High1","REM",1,0,0,1,2783,437929,"1"
"10739",98,"watermelon.pict",NA,NA,"new","test",59,1473,NA,NA,NA,NA,NA,NA,NA,"FAM",0,1,0,0,2973,440712,"1"
"10740",98,"boots.pict",NA,"High","old","test",60,1312,"fake","High","High","Low","High",0.5,"High1","REM",1,0,0,1,2812,443685,"1"
"10741",98,"flower.pict",NA,"High","old","test",61,1514,"fake","High","High","Low","Low",0.5,"High1","NEW",0,0,1,0,3014,446497,"1"
"10742",98,"car.pict",NA,"High","old","test",62,1450,"fake","Low","Low","Low","High",-1.5,"Low2","FAM",0,1,0,1,2950,449511,"1"
"10743",98,"cat.pict",NA,NA,"new","test",63,1277,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2777,452461,"1"
"10744",98,"corn.pict",NA,NA,"new","test",64,1476,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2976,455238,"1"
"10745",98,"pineapple.pict",NA,"High","old","test",65,1788,"fake","Low","Low","High","High",-0.5,"Low1","NEW",0,0,1,0,3288,458214,"1"
"10746",98,"bowl.pict",NA,"High","old","test",66,1488,"fake","Low","Low","Low","Low",-3.5,"Low4","FAM",0,1,0,1,2988,461502,"1"
"10747",98,"spoon.pict",NA,"Low","old","test",67,1370,"fake","Low","Low","High","High",-0.5,"Low1","NEW",0,0,1,0,2870,464490,"1"
"10748",98,"accordion.pict",NA,NA,"new","test",68,1626,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,3126,467360,"1"
"10749",98,"tiger.pict",NA,NA,"new","test",69,1343,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2843,470486,"1"
"10750",98,"basketball.pict",NA,NA,"new","test",70,1729,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,3229,473329,"1"
"10751",98,"cow.pict",NA,NA,"new","test",71,807,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2307,476558,"1"
"10752",98,"stereo.pict",NA,NA,"new","test",72,3632,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,5132,478865,"1"
"10753",98,"grill.pict",NA,NA,"new","test",73,2146,NA,NA,NA,NA,NA,NA,NA,"FAM",0,1,0,0,3646,483997,"1"
"10754",98,"lemon.pict",NA,"Low","old","test",74,1553,"fake","Low","Low","Low","High",-1.5,"Low2","REM",1,0,0,1,3053,487643,"1"
"10755",98,"owl.pict",NA,NA,"new","test",75,1801,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,3301,490696,"1"
"10756",98,"bride.pict",NA,"Low","old","test",76,4353,"fake",NA,NA,NA,NA,NA,NA,"REM",1,0,0,1,5853,493997,"1"
"10757",98,"scissors.pict",NA,NA,"new","test",77,2488,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,3988,499850,"1"
"10758",98,"elephant.pict",NA,NA,"new","test",78,1481,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2981,503838,"1"
"10759",98,"strawberry2.pict",NA,"Low","old","test",79,1049,"fake","Low","Low","Low","Low",-2.5,"Low3","REM",1,0,0,1,2549,506819,"1"
"10760",98,"squash.pict",NA,"High","old","test",80,1754,"fake","High","High","High","Low",1.5,"High2","FAM",0,1,0,1,3254,509368,"1"
"10761",98,"flag4.pict",NA,NA,"new","test",81,1752,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,3252,512622,"1"
"10762",98,"printer.pict",NA,NA,"new","test",82,3332,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,4832,515874,"1"
"10763",98,"pepper.pict",NA,NA,"new","test",83,2109,NA,NA,NA,NA,NA,NA,NA,"FAM",0,1,0,0,3609,520706,"1"
"10764",98,"dog.pict",NA,"High","old","test",84,2996,"fake","Low","Low","High","Low",-0.5,"Low1","NEW",0,0,1,0,4496,524315,"1"
"10765",98,"horse.pict",NA,NA,"new","test",85,3067,NA,NA,NA,NA,NA,NA,NA,"FAM",0,1,0,0,4567,528811,"1"
"10766",98,"muffin.pict",NA,NA,"new","test",86,1326,NA,NA,NA,NA,NA,NA,NA,"FAM",0,1,0,0,2826,533378,"1"
"10767",98,"baby.pict",NA,NA,"new","test",87,773,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2273,536204,"1"
"10768",98,"umbrella.pict",NA,"High","old","test",88,998,"fake","Low","Low","Low","Low",-2.5,"Low3","REM",1,0,0,1,2498,538477,"1"
"10769",98,"bottle2.pict",NA,"Low","old","test",89,1301,"fake","High","High","Low","Low",0.5,"High1","FAM",0,1,0,1,2801,540975,"1"
"10770",98,"apple.pict",NA,"Low","old","test",90,2316,"fake","High","High","Low",NA,0.5,"High1","FAM",0,1,0,1,3816,543776,"1"
"10771",98,"drum2.pict",NA,"High","old","test",91,1243,"fake","Low","Low","High","Low",-0.5,"Low1","REM",1,0,0,1,2743,547592,"1"
"10772",98,"binoculars.pict",NA,NA,"new","test",92,1877,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,3377,550335,"1"
"10773",98,"pencil.pict",NA,"High","old","test",93,1546,"fake","Low","Low",NA,NA,-0.5,"Low1","NEW",0,0,1,0,3046,553712,"1"
"10774",98,"stove.pict",NA,"High","old","test",94,1746,"fake","Low","Low","Low","High",-1.5,"Low2","NEW",0,0,1,0,3246,556758,"1"
"10775",98,"pig.pict",NA,"Low","old","test",95,2096,"fake","High","High","High","High",2.5,"High3","NEW",0,0,1,0,3596,560004,"1"
"10776",98,"table.pict",NA,"High","old","test",96,2266,"fake","Low","Low","High","Low",-0.5,"Low1","NEW",0,0,1,0,3766,563600,"1"
"10777",98,"orange.pict",NA,NA,"new","test",97,2472,NA,NA,NA,NA,NA,NA,NA,"REM",1,0,0,0,3972,567366,"1"
"10778",98,"cannon.pict",NA,"High","old","test",98,1353,"fake","Low","Low","High","Low",-0.5,"Low1","NEW",0,0,1,0,2853,571338,"1"
"10779",98,"tomato.pict",NA,"Low","old","test",99,1871,"fake","High","High","Low","High",0.5,"High1","NEW",0,0,1,0,3371,574191,"1"
"10780",98,"knife.pict",NA,NA,"new","test",100,2844,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,4344,577562,"1"
"10781",98,"salad.pict",NA,NA,"new","test",101,1835,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,3335,581906,"1"
"10782",98,"grapes.pict",NA,"Low","old","test",102,1918,"fake","High","High","High","Low",1.5,"High2","NEW",0,0,1,0,3418,585241,"1"
"10783",98,"dice.pict",NA,"Low","old","test",103,2752,"fake","High","High","High","Low",1.5,"High2","FAM",0,1,0,1,4252,588659,"1"
"10784",98,"earth.pict",NA,NA,"new","test",104,1537,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,3037,592911,"1"
"10785",98,"shoes.pict",NA,NA,"new","test",105,1285,NA,NA,NA,NA,NA,NA,NA,"FAM",0,1,0,0,2785,595948,"1"
"10786",98,"sheep.pict",NA,NA,"new","test",106,2601,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,4101,598733,"1"
"10787",98,"violin.pict",NA,"Low","old","test",107,2472,"fake","Low","Low","High","Low",-0.5,"Low1","FAM",0,1,0,1,3972,602834,"1"
"10788",98,"avocado.pict",NA,"Low","old","test",108,1273,"fake","High","High","High","Low",1.5,"High2","FAM",0,1,0,1,2773,606806,"1"
"10789",98,"pot2.pict",NA,"Low","old","test",109,2755,"fake","Low","Low","Low","High",-1.5,"Low2","NEW",0,0,1,0,4255,609579,"1"
"10790",98,"camera.pict",NA,NA,"new","test",110,2294,NA,NA,NA,NA,NA,NA,NA,"FAM",0,1,0,0,3794,613834,"1"
"10791",98,"refrigerator.pict",NA,NA,"new","test",111,1469,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2969,617628,"1"
"10792",98,"sock.pict",NA,"High","old","test",112,1518,"fake","High","High","Low","High",0.5,"High1","NEW",0,0,1,0,3018,620597,"1"
"10793",98,"calculator.pict",NA,NA,"new","test",113,1020,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2520,623615,"1"
"10794",98,"guitar.pict",NA,"Low","old","test",114,3527,"fake","High","High","High","Low",1.5,"High2","FAM",0,1,0,1,5027,626135,"1"
"10795",98,"stethoscope.pict",NA,"Low","old","test",115,5790,"fake","High","High","Low","High",0.5,"High1","NEW",0,0,1,0,7290,631162,"1"
"10796",98,"piano.pict",NA,"Low","old","test",116,3560,"fake","Low","Low","High","High",-0.5,"Low1","FAM",0,1,0,1,5060,638452,"1"
"10797",98,"iron.pict",NA,NA,"new","test",117,846,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2346,643512,"1"
"10798",98,"zebra.pict",NA,NA,"new","test",118,1145,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2645,645858,"1"
"10799",98,"chair2.pict",NA,NA,"new","test",119,1841,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,3341,648503,"1"
"10800",98,"keyboard.pict",NA,"High","old","test",120,3156,"fake","High","High","Low","High",0.5,"High1","NEW",0,0,1,0,4656,651844,"1"
"10801",99,"dog.pict","MOISTURE","Low",NA,"study",1,457,"fake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,0,"1"
"10802",99,"mushroom.pict","NOZZLE","Low",NA,"study",2,555,"fake","Low","Low",NA,NA,-0.5,"Low1",NA,NA,NA,NA,NA,2055,1957,"1"
"10803",99,"lion.pict","DRESS","High",NA,"study",3,427,"fake","Low","Low","Low",NA,-1.5,"Low2",NA,NA,NA,NA,NA,1927,4012,"1"
"10804",99,"drum2.pict","CORNER","High",NA,"study",4,533,"fake","High","High","Low","Low",0.5,"High1",NA,NA,NA,NA,NA,2033,5939,"1"
"10805",99,"camera.pict","BAYONET","Low",NA,"study",5,557,"fake","High","High","High","Low",1.5,"High2",NA,NA,NA,NA,NA,2057,7972,"1"
"10806",99,"cannon.pict","FLOOR","High",NA,"study",6,503,"fake","Low","Low","High","High",-0.5,"Low1",NA,NA,NA,NA,NA,2003,10029,"1"
"10807",99,"stethoscope.pict","STATION","High",NA,"study",7,622,"fake","High","High","Low","High",0.5,"High1",NA,NA,NA,NA,NA,2122,12032,"1"
"10808",99,"pot2.pict","SQUARE","High",NA,"study",8,529,"fake","High","High","High","Low",1.5,"High2",NA,NA,NA,NA,NA,2029,14154,"1"
"10809",99,"stove.pict","MOUTH","High",NA,"study",9,482,"fake","High","High","High","High",2.5,"High3",NA,NA,NA,NA,NA,1982,16183,"1"
"10810",99,"pumpkins.pict","LEAFLET","Low",NA,"study",10,593,"fake","High","High","High","High",3.5,"High4",NA,NA,NA,NA,NA,2093,18165,"1"
"10811",99,"computer.pict","DINNER","High",NA,"study",11,426,"fake","Low","Low","High","High",-0.5,"Low1",NA,NA,NA,NA,NA,1926,20258,"1"
"10812",99,"cat.pict","BOUQUET","Low",NA,"study",12,486,"fake","High","High","Low","High",0.5,"High1",NA,NA,NA,NA,NA,1986,22184,"1"
"10813",99,"earth.pict","MORNING","High",NA,"study",13,411,"fake","Low","Low","High","Low",-0.5,"Low1",NA,NA,NA,NA,NA,1911,24170,"1"
"10814",99,"stereo.pict","SCHOOL","High",NA,"study",14,547,"fake","High","High","Low","High",0.5,"High1",NA,NA,NA,NA,NA,2047,26081,"1"
"10815",99,"salad.pict","SATIN","Low",NA,"study",15,534,"fake","High","High","High","Low",1.5,"High2",NA,NA,NA,NA,NA,2034,28128,"1"
"10816",99,"calculator.pict","KNUCKLE","Low",NA,"study",16,487,"fake","Low","Low","High","High",-0.5,"Low1",NA,NA,NA,NA,NA,1987,30162,"1"
"10817",99,"raspberry.pict","WALLET","Low",NA,"study",17,468,"fake","Low","Low","Low","High",-1.5,"Low2",NA,NA,NA,NA,NA,1968,32149,"1"
"10818",99,"umbrella.pict","RESIDUE","Low",NA,"study",18,676,"fake","Low","Low","Low","Low",-2.5,"Low3",NA,NA,NA,NA,NA,2176,34117,"1"
"10819",99,"bottle2.pict","HUSBAND","High",NA,"study",19,496,"fake","Low","Low","Low","Low",-3.5,"Low4",NA,NA,NA,NA,NA,1996,36293,"1"
"10820",99,"cup.pict","COLUMN","High",NA,"study",20,496,"fake","High","High","Low","Low",0.5,"High1",NA,NA,NA,NA,NA,1996,38289,"1"
"10821",99,"corn.pict","HOSPITAL","High",NA,"study",21,435,"fake","High","High","High","Low",1.5,"High2",NA,NA,NA,NA,NA,1935,40285,"1"
"10822",99,"lighthouse.pict","CHILDREN","High",NA,"study",22,475,"fake","High","High","High","High",2.5,"High3",NA,NA,NA,NA,NA,1975,42220,"1"
"10823",99,"guitar.pict","MONKEY","Low",NA,"study",23,387,"fake","High","High","High","High",3.5,"High4",NA,NA,NA,NA,NA,1887,44195,"1"
"10824",99,"piano.pict","POSTER","Low",NA,"study",24,454,"fake","Low","Low","High","High",-0.5,"Low1",NA,NA,NA,NA,NA,1954,46082,"1"
"10825",99,"spoon.pict","PENDULUM","Low",NA,"study",25,471,"fake","Low","Low","Low","High",-1.5,"Low2",NA,NA,NA,NA,NA,1971,48036,"1"
"10826",99,"strawberry2.pict","SPIKE","Low",NA,"study",26,450,"fake","Low","Low","Low","Low",-2.5,"Low3",NA,NA,NA,NA,NA,1950,50007,"1"
"10827",99,"duck.pict","CROWD","High",NA,"study",27,441,"fake","Low","Low","Low","Low",-3.5,"Low4",NA,NA,NA,NA,NA,1941,51957,"1"
"10828",99,"muffin.pict","BOARD","High",NA,"study",28,460,"fake","High","High","Low","Low",0.5,"High1",NA,NA,NA,NA,NA,1960,53898,"1"
"10829",99,"watermelon.pict","SHOULDER","High",NA,"study",29,473,"fake","High","High","High","Low",1.5,"High2",NA,NA,NA,NA,NA,1973,55858,"1"
"10830",99,"pencil.pict","NAPKIN","Low",NA,"study",30,446,"fake","High","High","High","High",2.5,"High3",NA,NA,NA,NA,NA,1946,57831,"1"
"10831",99,"knife.pict","MIXER","Low",NA,"study",31,421,"fake","Low","Low","High","High",-0.5,"Low1",NA,NA,NA,NA,NA,1921,59777,"1"
"10832",99,"pineapple.pict","PAPER","High",NA,"study",32,480,"fake","Low","Low","Low","High",-1.5,"Low2",NA,NA,NA,NA,NA,1980,61698,"1"
"10833",99,"gloves.pict","PARCEL","Low",NA,"study",33,522,"fake","High","High","Low","Low",0.5,"High1",NA,NA,NA,NA,NA,2022,63678,"1"
"10834",99,"bowl.pict","STRIPE","Low",NA,"study",34,693,"fake","Low","Low","High","Low",-0.5,"Low1",NA,NA,NA,NA,NA,2193,65700,"1"
"10835",99,"pepper.pict","RAILROAD","High",NA,"study",35,428,"fake","Low","Low","Low","High",-1.5,"Low2",NA,NA,NA,NA,NA,1928,67893,"1"
"10836",99,"grapes.pict","SMILE","High",NA,"study",36,586,"fake","High","High","Low","Low",0.5,"High1",NA,NA,NA,NA,NA,2086,69821,"1"
"10837",99,"shoes.pict","CARAVAN","Low",NA,"study",37,621,"fake","High","High","High","Low",1.5,"High2",NA,NA,NA,NA,NA,2121,71907,"1"
"10838",99,"briefcase.pict","STAFF","High",NA,"study",38,506,"fake","Low","Low","High","High",-0.5,"Low1",NA,NA,NA,NA,NA,2006,74028,"1"
"10839",99,"table.pict","CRUMB","Low",NA,"study",39,475,"fake","High","High","Low","High",0.5,"High1",NA,NA,NA,NA,NA,1975,76034,"1"
"10840",99,"tomato.pict","VOTER","Low",NA,"study",40,421,"fake","Low","Low","High","Low",-0.5,"Low1",NA,NA,NA,NA,NA,1921,78009,"1"
"10841",99,"piano.pict",NA,"Low","old","test",41,1660,"fake","Low","Low","High","High",-0.5,"Low1","FAM",0,1,0,1,3160,379930,"1"
"10842",99,"pumpkins.pict",NA,"Low","old","test",42,1121,"fake","High","High","High","High",3.5,"High4","NEW",0,0,1,0,2621,383090,"1"
"10843",99,"muffin.pict",NA,"High","old","test",43,855,"fake","High","High","Low","Low",0.5,"High1","REM",1,0,0,1,2355,385711,"1"
"10844",99,"spoon.pict",NA,"Low","old","test",44,960,"fake","Low","Low","Low","High",-1.5,"Low2","NEW",0,0,1,0,2460,388066,"1"
"10845",99,"lemon.pict",NA,NA,"new","test",45,831,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2331,390526,"1"
"10846",99,"pencil.pict",NA,"Low","old","test",46,1294,"fake","High","High","High","High",2.5,"High3","REM",1,0,0,1,2794,392857,"1"
"10847",99,"balloons.pict",NA,NA,"new","test",47,959,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2459,395651,"1"
"10848",99,"horse.pict",NA,NA,"new","test",48,807,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2307,398110,"1"
"10849",99,"briefcase.pict",NA,"High","old","test",49,1193,"fake","Low","Low","High","High",-0.5,"Low1","FAM",0,1,0,1,2693,400417,"1"
"10850",99,"chair2.pict",NA,NA,"new","test",50,1439,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2939,403110,"1"
"10851",99,"boots.pict",NA,NA,"new","test",51,1057,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2557,406049,"1"
"10852",99,"corn.pict",NA,"High","old","test",52,849,"fake","High","High","High","Low",1.5,"High2","FAM",0,1,0,1,2349,408606,"1"
"10853",99,"pepper.pict",NA,"High","old","test",53,786,"fake","Low","Low","Low","High",-1.5,"Low2","REM",1,0,0,1,2286,410955,"1"
"10854",99,"stove.pict",NA,"High","old","test",54,656,"fake","High","High","High","High",2.5,"High3","REM",1,0,0,1,2156,413241,"1"
"10855",99,"flower.pict",NA,NA,"new","test",55,667,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2167,415397,"1"
"10856",99,"refrigerator.pict",NA,NA,"new","test",56,1194,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2694,417564,"1"
"10857",99,"bottle2.pict",NA,"High","old","test",57,879,"fake","Low","Low","Low","Low",-3.5,"Low4","REM",1,0,0,1,2379,420258,"1"
"10858",99,"baby.pict",NA,NA,"new","test",58,749,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2249,422637,"1"
"10859",99,"cat.pict",NA,"Low","old","test",59,831,"fake","High","High","Low","High",0.5,"High1","REM",1,0,0,1,2331,424886,"1"
"10860",99,"flag4.pict",NA,NA,"new","test",60,636,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2136,427217,"1"
"10861",99,"keyboard.pict",NA,NA,"new","test",61,1374,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2874,429353,"1"
"10862",99,"duck.pict",NA,"High","old","test",62,803,"fake","Low","Low","Low","Low",-3.5,"Low4","FAM",0,1,0,1,2303,432227,"1"
"10863",99,"apple.pict",NA,NA,"new","test",63,793,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2293,434530,"1"
"10864",99,"dice.pict",NA,NA,"new","test",64,611,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2111,436823,"1"
"10865",99,"watermelon.pict",NA,"High","old","test",65,862,"fake","High","High","High","Low",1.5,"High2","REM",1,0,0,1,2362,438934,"1"
"10866",99,"orange.pict",NA,NA,"new","test",66,1153,NA,NA,NA,NA,NA,NA,NA,"FAM",0,1,0,0,2653,441296,"1"
"10867",99,"egg.pict",NA,NA,"new","test",67,808,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2308,443949,"1"
"10868",99,"shoes.pict",NA,"Low","old","test",68,929,"fake","High","High","High","Low",1.5,"High2","REM",1,0,0,1,2429,446257,"1"
"10869",99,"elephant.pict",NA,NA,"new","test",69,1056,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2556,448686,"1"
"10870",99,"scissors.pict",NA,NA,"new","test",70,926,NA,NA,NA,NA,NA,NA,NA,"FAM",0,1,0,0,2426,451242,"1"
"10871",99,"umbrella.pict",NA,"Low","old","test",71,914,"fake","Low","Low","Low","Low",-2.5,"Low3","REM",1,0,0,1,2414,453668,"1"
"10872",99,"basketball.pict",NA,NA,"new","test",72,589,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2089,456082,"1"
"10873",99,"basket.pict",NA,NA,"new","test",73,734,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2234,458171,"1"
"10874",99,"sheep.pict",NA,NA,"new","test",74,859,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2359,460405,"1"
"10875",99,"avocado.pict",NA,NA,"new","test",75,895,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2395,462764,"1"
"10876",99,"drum2.pict",NA,"High","old","test",76,711,"fake","High","High","Low","Low",0.5,"High1","FAM",0,1,0,1,2211,465159,"1"
"10877",99,"camera.pict",NA,"Low","old","test",77,1026,"fake","High","High","High","Low",1.5,"High2","FAM",0,1,0,1,2526,467370,"1"
"10878",99,"printer.pict",NA,NA,"new","test",78,1183,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2683,469896,"1"
"10879",99,"salad.pict",NA,"Low","old","test",79,1551,"fake","High","High","High","Low",1.5,"High2","FAM",0,1,0,1,3051,472579,"1"
"10880",99,"cow.pict",NA,NA,"new","test",80,603,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2103,475630,"1"
"10881",99,"squash.pict",NA,NA,"new","test",81,684,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2184,477733,"1"
"10882",99,"strawberry2.pict",NA,"Low","old","test",82,895,"fake","Low","Low","Low","Low",-2.5,"Low3","FAM",0,1,0,1,2395,479917,"1"
"10883",99,"stethoscope.pict",NA,"High","old","test",83,906,"fake","High","High","Low","High",0.5,"High1","REM",1,0,0,1,2406,482312,"1"
"10884",99,"guitar.pict",NA,"Low","old","test",84,702,"fake","High","High","High","High",3.5,"High4","FAM",0,1,0,1,2202,484718,"1"
"10885",99,"cup.pict",NA,"High","old","test",85,1022,"fake","High","High","Low","Low",0.5,"High1","FAM",0,1,0,1,2522,486920,"1"
"10886",99,"computer.pict",NA,"High","old","test",86,1457,"fake","Low","Low","High","High",-0.5,"Low1","FAM",0,1,0,1,2957,489442,"1"
"10887",99,"raspberry.pict",NA,"Low","old","test",87,1033,"fake","Low","Low","Low","High",-1.5,"Low2","REM",1,0,0,1,2533,492399,"1"
"10888",99,"iron.pict",NA,NA,"new","test",88,706,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2206,494932,"1"
"10889",99,"cheese.pict",NA,NA,"new","test",89,783,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2283,497138,"1"
"10890",99,"mushroom.pict",NA,"Low","old","test",90,1008,"fake","Low","Low",NA,NA,-0.5,"Low1","FAM",0,1,0,1,2508,499421,"1"
"10891",99,"accordion.pict",NA,NA,"new","test",91,1435,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2935,501929,"1"
"10892",99,"calculator.pict",NA,"Low","old","test",92,801,"fake","Low","Low","High","High",-0.5,"Low1","REM",1,0,0,1,2301,504864,"1"
"10893",99,"pineapple.pict",NA,"High","old","test",93,673,"fake","Low","Low","Low","High",-1.5,"Low2","REM",1,0,0,1,2173,507165,"1"
"10894",99,"owl.pict",NA,NA,"new","test",94,684,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2184,509338,"1"
"10895",99,"knife.pict",NA,"Low","old","test",95,985,"fake","Low","Low","High","High",-0.5,"Low1","FAM",0,1,0,1,2485,511522,"1"
"10896",99,"binoculars.pict",NA,NA,"new","test",96,964,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2464,514007,"1"
"10897",99,"car.pict",NA,NA,"new","test",97,1260,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2760,516471,"1"
"10898",99,"bride.pict",NA,NA,"new","test",98,854,NA,NA,NA,NA,NA,NA,NA,"NEW",0,0,1,1,2354,519231,"1"
"10899",99,"lighthouse.pict",NA,"High","old","test",99,1017,"fake","High","High","High","High",2.5,"High3","FAM",0,1,0,1,2517,521585,"1"
"10900",99,"stereo.pict",NA,"High","old","test",100,849,"fake","High","High","Low","High",0.5,"High1","NEW",0,0,1,0,2349,524102,"1"
